前点偏差X均值,前点偏差Y均值,前盾俯仰角均值,前盾滚动角均值,主液压油箱温度均值,液压油箱温度预警设置均值,液压油箱温度报警设置均值,温度误差设置均值,左侧护盾压力均值,右侧护盾压力均值,顶护盾压力均值,左侧楔形油缸压力均值,右侧楔形油缸压力均值,左侧扭矩油缸伸出压力均值,左侧扭矩油缸回收压力均值,右侧扭矩油缸伸出压力均值,右侧扭矩油缸回收压力均值,左侧后支撑压力均值,右侧后支撑压力均值,撑靴压力均值,左侧护盾位移均值,右侧护盾位移均值,左侧扭矩油缸位移均值,右侧扭矩油缸位移均值,内循环水罐温度均值,内循环水罐液位均值,冷水箱温度均值,冷水箱液位均值,热水箱温度均值,热水箱液位均值,刀盘喷水压力均值,污水箱压力检测均值,TBM外水进水温度均值,TBM主冷却器进水温度均值,暖水泵压力均值,冷水泵压力均值,内水泵压力均值,变频器1温度均值,变频器2温度均值,暖水箱自动排水温度设置均值,二次风机频率设置均值,齿轮油温度均值,EP2泵 出口压力检测均值,EP2 内密封压力均值,EP2 外密封压力均值,齿轮润滑油箱压力液位1均值,齿轮润滑油箱压力液位2均值,泵1润滑压力均值,泵2润滑压力均值,泵3润滑压力均值,泵4润滑压力均值,齿轮密封压力均值,齿轮回油泵出口压力均值,主驱动加压压力均值,润滑泵电机电流均值,外密封腔流量均值,外密封流量均值,齿轮润滑流量1均值,齿轮润滑流量2均值,前部小齿轮轴承润滑流量1均值,前部小齿轮轴承润滑流量2均值,后部小齿轮轴承润滑流量1均值,后部小齿轮轴承润滑流量2均值,齿轮密封外密封压力均值,齿轮密封内密封压力均值,齿轮油温度预警设置均值,齿轮油温度报警设置均值,主驱动1#电机电流均值,主驱动2#电机电流均值,主驱动3#电机电流均值,主驱动4#电机电流均值,主驱动5#电机电流均值,主驱动6#电机电流均值,主驱动7#电机电流均值,主驱动8#电机电流均值,主驱动9#电机电流均值,主驱动10#电机电流均值,主驱动1#电机扭矩均值,主驱动2#电机扭矩均值,主驱动3#电机扭矩均值,主驱动4#电机扭矩均值,主驱动5#电机扭矩均值,主驱动6#电机扭矩均值,主驱动7#电机扭矩均值,主驱动8#电机扭矩均值,主驱动9#电机扭矩均值,主驱动10#电机扭矩均值,主驱动1#电机输出频率均值,主驱动2#电机输出频率均值,主驱动3#电机输出频率均值,主驱动4#电机输出频率均值,主驱动5#电机输出频率均值,主驱动6#电机输出频率均值,主驱动7#电机输出频率均值,主驱动8#电机输出频率均值,主驱动9#电机输出频率均值,主驱动10#电机输出频率均值,主驱动1#电机输出功率均值,主驱动2#电机输出功率均值,主驱动3#电机输出功率均值,主驱动4#电机输出功率均值,主驱动5#电机输出功率均值,主驱动6#电机输出功率均值,主驱动7#电机输出功率均值,主驱动8#电机输出功率均值,主驱动9#电机输出功率均值,主驱动10#电机输出功率均值,减速机1#温度均值,减速机2#温度均值,减速机3#温度均值,减速机4#温度均值,减速机5#温度均值,减速机6#温度均值,减速机7#温度均值,减速机8#温度均值,减速机9#温度均值,减速机10#温度均值,刀盘转速均值,刀盘转速电位器设定值均值,刀盘刹车压力均值,刀盘扭矩均值,刀盘给定转速显示值均值,刀盘速度给定均值,刀盘功率均值,刀盘运行时间均值,刀盘运行时间.1均值,给定频率均值,变频柜回水温度报警值均值,变频柜回水温度停机值均值,减速机温度报警值均值,减速机温度停机值均值,刀盘最低转速设置均值,左撑靴小腔压力均值,右撑靴小腔压力均值,推进压力均值,贯入度均值,总推进力均值,推进速度均值,推进位移均值,推进泵电机电流均值,撑靴泵电机电流均值,换步泵电机电流均值,左推进油缸行程检测均值,右推进油缸行程检测均值,左撑靴油缸行程检测均值,右撑靴油缸行程检测均值,推进速度电位器设定值均值,推进泵压力均值,控制油路2压力检测均值,辅助系统压力检测均值,推进速度给定百分比均值,左撑靴俯仰角均值,左撑靴滚动角均值,右撑靴俯仰角均值,右撑靴滚动角均值,控制泵压力均值,控制油路1 压力均值,换步泵1 压力均值,撑靴泵压力均值,换步泵2 压力均值,钢拱架泵压力均值,主机皮带机泵压力均值,左倾最大滚动角设置均值,右倾最大滚动角设置均值,左撑靴最大滚动角设置均值,左撑靴最大俯仰角设置均值,右撑靴最大滚动角设置均值,右撑靴最大俯仰角设置均值,撑靴压力设定均值,推进位移最大允许偏差设置均值,贯入度设置均值,推进给定速度百分比均值,推进速度.1均值,刀盘CH4气体浓度均值,刀盘H2S浓度均值,控制室O2浓度均值,控制室CO浓度均值,控制室CO2浓度均值,设备桥CH4浓度均值,拖车尾部CH4浓度均值,左拖拉油缸压力均值,右拖拉油缸压力均值,拖拉油缸最大允许压力设置均值,拖拉油缸最小允许压力设置均值,机械手泵1 电机电流均值,机械手泵2 电机电流均值,主机皮带机转速均值,桥架皮带机转速均值,转渣皮带机转速均值,主机皮带机泵电机电流均值,主皮带机转速电位器设定值均值,桥架皮带机转速电位器设定值均值,转渣皮带机转速电位器设定值均值,围岩等级
10.74884006,-9.587183074,0.504732728,-0.095000021,31.54998798,50,60,2,36.2880168,24.81994293,40.67642442,56.01508048,47.56844205,42.78282018,5.455141834,38.91610499,1.328296892,30.16736556,42.44992194,314.5321954,166.4792683,153.9222758,-6.786243703,-6.454072707,22.64017109,0,22.70484522,1848.666973,24.01290916,1920.009392,8.724743305,874.5362513,7.981742188,20.91748874,15.40143125,3.691734288,5.496883052,29.3047535,19.84771062,45,50,25.67614495,136.2597983,0.008760772,0,617.2523302,619.0805622,53.09537729,69.36197186,63.18234041,59.04378536,8.044196355,4.047482354,0.030078501,41.52322422,70.62178005,89.9358454,13.27325762,19.043214,32.56832755,24.56401351,36.41468186,18.40588995,0.020798955,0.005615145,50,60,0,137.6039599,137.9118814,137.9633659,136.8504956,139.5534659,138.5445545,139.2217823,139.6732673,138.2485149,0,720.4239786,715.2583389,719.9907347,731.9217064,715.3916451,713.758638,715.3249929,716.9246742,719.090914,0,56.78811853,56.78712852,56.78415823,56.77821762,56.78712841,56.78811853,56.78712841,56.78217792,56.78019782,0,85.21287129,84.72772277,85.35148515,86.7029703,84.76237624,84.41584158,84.76237624,85.07425743,85.24752475,20.57957753,20.23926663,22.51297065,18.90821247,20.56758074,21.69522937,18.47762244,19.46983441,19.93609198,20.49499202,4.508688341,5933.33164,50.51930784,1618.035797,4.509331821,5933.328057,766.4653465,1241.168317,48.71287129,56.95998213,45,55,65,80,1,65.08210705,66.69946992,99.59619647,12.81388954,7822.285379,57.77388711,228.9327287,55.08592504,33.13547644,21.80458504,178.8607601,189.9310514,413.8272802,409.4419846,2405.609667,134.6693646,115.8590608,229.5985458,48.14490396,-4.031036552,-0.067732669,-2.072862262,2.398168177,130.847628,24.14053947,9.698300441,320.2191071,8.984661603,196.9580834,123.3859328,5,5,5,5,5,5,300,45,15,24.05609675,3.46643315,0.622751077,0,20.60826124,0,0.002003618,0,0.528854958,60.30235804,24.87294314,250,0,35.29071426,0,2.939880617,2.677856599,2.756833034,71.98603405,1.637985326,3,3,5
13.53209831,-13.76406647,0.475083377,-0.159333357,35.62035211,50,60,2,31.45348401,28.13531494,40.76967596,54.15273469,47.52255892,58.07706957,9.258321561,52.26391063,64.07870914,14.00181642,25.12873484,318.4787298,166.7236159,153.662193,-6.985856657,-7.965531031,24.16546781,0,24.24286249,1484.652009,25.54712274,1530.526284,8.618891442,213.4917665,8.183466708,21.97570377,15.28094996,3.611207556,5.494850591,32.84619058,26.31584768,45,50,25.60820836,136.1170055,0.019477666,0,596.3829764,586.2827146,51.84740441,69.20191115,63.11031833,58.09599082,8.214946932,3.390587487,0.040044738,41.52374416,72.15999766,94.44444614,13.2326717,19.04050947,35.80726809,24.15430598,37.01244261,18.09447428,0.026073817,0.009704004,50,60,0,143.4935187,143.9222224,143.9481482,142.4203697,145.4435189,144.182407,145.0259254,145.2731483,144.0546293,0,776.3305008,771.2503368,776.8603346,788.6101634,770.6893294,768.3830024,770.751666,771.6866647,774.4293332,0,55.97500035,55.97592633,55.97222265,55.97037079,55.97592629,55.98148176,55.98518541,55.98333359,55.97685221,0,90.5462963,90.15740741,90.67592593,92.06944444,90.02777778,89.86574074,90.02777778,90.125,90.35185185,22.09851094,22.16368209,24.5093076,20.58413573,22.28518299,22.55387165,19.97090416,21.22439367,24.10398049,22.73126698,4.444635665,5857.891258,48.69152694,1743.000497,4.451994719,5857.881212,813.7824074,1242,13.18518519,56.2357229,45,55,65,80,1,67.36084323,74.02799154,112.0978543,12.24352067,8804.165559,54.41716851,929.4099822,57.45765206,32.98682605,0.4770769,863.0574544,874.411247,415.4193695,410.6761667,2019.565407,147.295364,115.3759678,229.4699498,45.34763956,-4.018611621,-0.059782602,-2.046096034,2.381114554,130.7495275,24.16637225,0.20388589,325.7073082,0.114803027,197.0145867,117.3609762,5,5,5,5,5,5,300,45,15,20.195654,3.265030031,0.613867993,0,20.62268183,0,0.001989294,0,0.527732218,64.0729487,24.05625755,250,0,37.53434217,0,3.083035902,2.677570639,2.75682712,70.79870394,1.678809412,3,3,5
12.99040198,-11.8753118,0.511026843,-0.037705373,41.63792498,50,60,2,15.51675137,22.8354156,40.59425637,66.15332556,61.47267209,74.80455841,7.458431514,41.53232477,69.01958779,4.807761874,16.10759752,315.2188729,167.4672436,153.3890325,-17.24163914,-23.57333429,23.64979896,0,23.7143866,1824.991162,24.96993475,1887.71611,8.721540238,732.520207,8.038298113,21.77756984,15.18507665,3.678654098,5.482390864,28.1737636,21.21559426,45,50,26.34429099,137.3501576,0.015444155,0.002123636,587.5567344,588.8953094,54.64073856,69.76198857,63.26833279,60.54558308,7.885193203,3.289041824,0.038076669,42.944745,64.33714107,87.71143089,13.20746591,18.99404781,30.88730032,24.18074266,35.87623286,18.3339078,0.013553034,0,50,60,0,146.5214289,146.917857,146.6937504,144.7499996,148.2651788,147.2758928,148.3071418,148.4723214,146.9071422,0,823.6181232,818.5390707,823.3776964,835.4291758,815.9845151,813.6403389,817.2768195,818.9297627,822.3859237,0,57.65892829,57.66607124,57.66785697,57.66071412,57.66607131,57.66339271,57.6624999,57.66160703,57.66160699,0,98.9375,98.3125,99,100.5,98.1875,97.8125,98.15625,98.46875,98.84375,22.32591743,22.04098988,23.35576458,20.38829359,21.37560965,22.42031203,19.9457401,20.15012712,21.70752459,21.91336484,4.578489499,6028.678088,52.8768097,1847.902416,4.581790175,6028.661944,888.1875,1242,28,57.87524618,45,55,65,80,1,71.55348389,73.82179546,106.2710549,12.62378002,8346.528717,57.80851528,1518.323269,56.65900271,33.04723113,0.477430552,1443.122856,1454.416613,415.7114476,411.3224667,2216.599897,141.0514075,115.3669068,229.5097554,48.23121047,-4.008546868,-0.062543286,-2.038357854,2.37168083,130.610843,24.11863981,0.1963459,322.8131973,0.089905755,196.7003555,117.7983689,5,5,5,5,5,5,300,45,15,22.16599883,3.472647201,0.62301071,0,20.6596414,0,0.001986064,0,0.528906756,62.78805998,24.14034082,250,0,35.29076965,0,3.033447987,2.677545017,2.756845783,72.26431424,1.690466509,3,3,5
18.77855492,-5.633162975,0.541000068,0.012999989,36.69092496,50,60,2,35.08018803,17.70919292,40.9471547,63.53708297,73.05289112,66.10185755,4.910386856,71.32580415,76.90170046,14.68403359,29.3518804,313.2886984,168.3954356,155.2355696,-6.226157462,-6.403326507,20.20037625,0,23.38861822,1807.100909,25.32992578,1842.323295,8.643615921,724.1180498,7.91226912,20.38512445,14.77650572,3.694799683,5.484438027,34.5656214,30.78205945,45,50,26.60106823,135.8969624,0.021177118,0.006130821,585.9757467,571.0206955,47.21523194,63.10867729,62.97023248,52.91937407,8.746304257,3.957680137,0.036830211,38.86992196,76.45781954,101.1897057,13.1658595,19.01714648,32.54380706,25.75809734,37.87002411,17.08354043,0.028281995,5.73E-06,50,60,0,154.6930687,155.5475243,155.1009907,152.4059409,156.9504961,155.5970294,156.5811891,156.8722771,155.1544551,0,901.3214855,895.0560569,900.5883046,915.0187716,892.8564943,886.6243939,892.5565518,894.9560807,899.8884356,0,59.59009865,59.58910846,59.58712829,59.5762371,59.58415804,59.58514805,59.58811834,59.57821746,59.5801977,0,112.1039604,111.0990099,112.0346535,113.6287129,111.029703,110.2326733,110.8910891,111.0643564,111.7227723,21.70765586,22.63644662,23.21973432,20.77947381,21.15190691,22.2291337,20.90513407,20.09201233,21.05092032,22.62126275,4.731008685,6233.419521,48.20482228,2020.725438,4.737398667,6233.408783,1003.910891,1242,57.30693069,59.84082605,45,55,65,80,1,57.3985263,59.36568946,120.5114655,12.53744473,9464.970558,59.30205272,1136.554156,57.46744828,32.67345564,0.477430552,1086.56406,1064.545965,423.6749884,398.3901355,2377.698692,155.0057866,115.4860546,230.185271,49.41836287,-1.178933332,-0.109563351,-2.684440311,2.715445419,130.6062648,24.14096913,0.213432801,321.7023926,0.127200222,197.0865719,118.7091759,5,5,5,5,5,5,300,45,15,23.77698704,3.558122201,0.622858515,0,20.66351819,0.955541533,0.001987503,0,0.533116465,68.44274287,24.24381768,250,0,35.68123823,0,2.911253828,2.676261272,2.756087053,73.209198,1.649383993,3,3,5
14.41910171,-5.685271205,0.548583404,0.020833324,38.41554465,50,60,2,36.45552049,19.06225883,40.74275013,77.87221866,73.31305186,62.58024198,4.813287686,42.88475743,34.90387097,4.046907129,19.27351249,318.3900514,168.5107817,155.4164235,-11.40469261,-11.8182419,24.35059924,0,24.41506725,1731.95921,25.84628741,1779.649052,8.591590546,801.3483994,8.205234766,22.30052132,15.32332923,3.64975565,5.493264521,26.00733958,20.50650634,45,50,26.39421398,137.686471,0.012340321,0.007464206,615.9540363,602.8531955,55.09446776,69.78450012,63.27786792,61.33371738,7.8725807,4.511643738,0.023819585,42.95196406,61.03110942,88.67555858,13.1825977,19.00096473,30.41712505,24.60746301,36.41934374,17.93504137,0.025291495,0,50,60,0,141.1564818,141.6407401,141.5583336,139.8240738,142.9203699,141.4027774,142.380555,142.8925923,141.5490741,0,775.9253348,769.9724986,775.4889995,787.3323325,768.4141642,761.3081682,768.0401645,770.0348347,773.8371672,0,57.79999955,57.79999955,57.79074037,57.78796256,57.79999963,57.79259212,57.78981424,57.79444387,57.79351803,0,93.43055556,92.84722222,93.49537037,94.85648148,92.78240741,91.77777778,92.62037037,92.75,93.2037037,22.74945194,22.50882804,23.69654361,21.03330104,21.9401711,22.65631692,20.74465218,19.92130569,20.52331834,22.44332181,4.588895131,6039.087877,49.28049833,1738.252993,4.589709154,6039.081177,837.7962963,1243,3.277777778,57.97527377,45,55,65,80,1,46.90607869,59.41692896,117.2425567,11.77618153,9208.230478,54.0394694,1328.086637,54.36611027,33.52968237,0.469473382,1276.52846,1254.391666,430.3066785,391.8878276,2212.657525,152.6190368,115.0563434,229.3787247,45.08393351,-1.222819688,-0.108972443,-2.712656862,2.728852541,130.7935999,24.15190483,0.193035196,321.5142483,0.08626972,196.9226913,119.1004373,5,5,5,5,5,5,300,45,15,22.12657515,3.246043227,0.611992568,0,20.66617743,1.51077501,0.001987619,0,0.530344438,65.15855436,24.24513992,250,0,36.87161513,0,3.036841708,2.67715398,2.756576905,73.19965363,1.768696346,3,3,5
15.06486682,-5.443201739,0.524069369,-0.005801993,36.1189531,50,60,2,30.91767519,22.09473548,40.52788083,85.80041625,66.19582503,86.20851679,46.21464759,60.2009426,54.29587256,5.9185346,21.60541572,317.4482041,168.8398854,155.4769677,-6.941254417,-8.187753507,24.87000673,0,24.94592568,1604.022924,26.25527877,1645.979724,8.66929093,268.8162875,8.306940721,22.80998604,15.29967109,3.625653198,5.49983957,33.29351172,27.36870996,45,50,26.31823381,135.9849137,0.013155482,0.0090358,613.463375,605.4367362,53.33419286,69.54342591,63.19813303,59.17338513,8.002978061,5.573122954,0.011961261,42.95494106,68.98692847,90.25901387,13.33414178,18.99708663,29.80739514,24.94470345,38.87512949,16.76569455,0.024849881,0,50,60,0,161.6316832,162.2475249,161.8485145,158.8584155,164.0306928,162.3534658,163.4792085,163.7495048,161.7405935,0,968.5748309,962.376063,967.4084007,983.6051859,960.0765115,951.944791,959.0100593,963.5424968,967.2417645,0,57.91584238,57.91782258,57.92079283,57.91188204,57.92970374,57.92475325,57.92574352,57.91782262,57.91188212,0,116.9207921,116.2277228,116.8514851,118.8613861,116.0891089,115.0841584,115.8811881,116.4009901,116.6782178,23.35413225,23.10091351,24.44428682,21.9189398,22.68378858,23.07054625,21.69512197,20.92901995,22.68432576,23.10986627,4.598814917,6060.467343,54.2737341,2171.746578,4.605963013,6060.467353,1048.752475,1243,29.61386139,58.18058807,45,55,65,80,1,57.1991312,68.66978356,134.915744,12.94734128,10596.28261,59.54211305,547.0221461,55.93744478,32.98175319,0.477430552,491.8291505,492.7028754,451.5345036,373.29295,2294.119709,170.0313128,115.3220398,229.8148438,49.61842599,-2.356727857,-0.054088739,-2.971213801,2.421875005,130.8731254,24.17692311,0.215867942,323.779997,0.102275854,197.344982,120.7246112,5,5,5,5,5,5,300,45,15,22.94119712,3.572526691,0.614836879,0,20.66566696,0.032963909,0.002055544,0,0.529248881,65.1638996,24.31887727,250,0,32.3607684,0,3.00042349,2.675944005,2.756673567,73.19965363,1.756000097,3,3,5
9.069756652,2.804533748,0.537889773,-0.014000013,38.00992997,50,60,2,32.82069121,20.39345468,40.24182146,78.18191332,59.28617304,65.36607268,4.704307928,33.19706152,22.79645796,0.46945211,15.93275542,312.8163706,168.2727815,155.6297431,-8.964110543,-10.82326749,24.82848996,0,24.8999237,1833.934171,26.27375993,1882.166887,8.700282553,285.3901522,8.317083808,22.6788556,12.56845302,3.667649607,5.508774151,32.75529458,26.50784769,45,50,26.32668345,136.7328985,0.00916139,0.006714665,634.2339161,632.2435045,54.53848356,69.09972253,63.26890971,60.43679908,8.184295854,4.831886568,0.006893183,42.77781029,68.15999796,91.17882723,13.17790098,19.01865059,30.54555398,24.24178008,33.46352322,20.68221614,0.023394948,0,50,60,0,138.205147,139.111029,138.4323525,137.7713242,140.1397061,139.0874999,139.8323526,140.8610295,139.4191184,0,722.0812539,719.3092508,722.0564997,734.9760029,717.0817508,713.7900036,716.067004,719.160754,720.9180024,0,55.7838231,55.78014663,55.79558788,55.78897016,55.78749954,55.79558768,55.79191127,55.79338183,55.78676431,0,84.18014706,83.81985294,84,85.56985294,83.53676471,83.125,83.30514706,83.71691176,83.84558824,23.01607815,22.93743723,24.39972786,21.67769288,23.11173979,23.52917242,21.62918394,21.15167347,22.63550608,22.8337705,4.429676512,5836.261414,57.76416641,1622.294262,4.435558494,5836.282683,754.9448529,1243,44.14705882,56.02810834,45,55,65,80,1,50.42838958,55.02280774,135.3006077,9.140775817,10626.50985,40.48999382,1114.385871,57.1684234,32.66572798,0.470690361,1046.020548,1050.284679,455.0720017,369.9336463,1467.628239,170.3043086,115.0528925,229.4904861,33.7416609,-2.327859586,-0.054777398,-2.926653029,2.37701484,130.8000143,24.15183778,0.200844229,321.2583187,0.096379698,191.8477249,116.4459298,5,5,5,5,5,5,300,45,15,14.6762823,2.429399565,0.623622392,0,20.66603192,1.186927695,0.002093014,0,0.528359662,65.04480724,23.39133135,250,0,37.13726843,0,3.084357656,2.677399506,2.755993727,70.97959726,2.993266188,3,3,5
22.37248815,0.727231496,0.524800062,-0.068000019,31.70886399,50,60,2,31.43959445,17.15732473,39.4467869,66.64269169,54.54640674,56.78598949,3.981205897,39.71354185,25.81790119,14.13387361,28.64665998,317.4870483,168.1188516,156.2926794,-7.896969604,-9.713073295,24.13273664,0,24.10400841,1730.940568,25.42290172,1784.514583,8.707512138,627.5884946,8.170848501,22.06152872,10.08164125,3.655825619,5.514544759,34.19429278,29.59597531,45,50,25.97639015,135.9289567,0.013613316,0.004320988,624.1710217,616.7613711,52.57473537,69.30383344,63.08738392,57.46400325,8.657545144,5.016016318,0.018853564,41.52407201,67.71199775,92.16914666,13.05006679,19.03965779,31.93102728,25.11737865,34.75602737,19.35145592,0.030643739,0,50,60,0,161.1133333,161.7990474,161.4780959,158.8200008,163.6466669,161.6742871,163.1876195,163.3161906,161.4676191,0,971.7481777,966.2022879,971.1070295,986.9753122,965.4649751,954.7258248,963.2850836,966.8434251,970.5620565,0,56.51999969,56.52095206,56.51904733,56.51333313,56.51523786,56.52476156,56.52095206,56.51619023,56.51999969,0,114.5,113.8666667,114.5666667,116.4333333,113.7666667,112.6333333,113.6,114.1,114.5333333,22.13658782,21.98581478,23.94434798,20.43141004,22.68036268,23.43202298,19.77633794,20.52713694,21.2040826,21.65495478,4.487553833,5915.295494,54.98265966,2180.382135,4.495621799,5915.295494,1028.066667,1244,6.295238095,56.78680227,45,55,65,80,1,72.40864781,74.68129985,147.3177091,11.56721953,11570.333,51.90873326,259.1519633,61.97462093,32.6663438,0.477430552,198.7770642,234.5375628,453.1581055,377.2346726,2190.086945,182.1757881,115.3034042,228.9947093,43.25727724,-2.549176016,0.021536055,-2.06967869,2.149508749,130.8347095,24.1807211,0.24126433,325.4140491,0.128417109,192.8561784,118.3760476,5,5,5,5,5,5,300,45,15,21.90086939,3.114523924,0.599233912,0,20.66606047,1.663773179,0.002054743,0,0.527722649,66.92281218,23.99884264,250,0,33.63301904,0,3.034559961,2.677749127,2.757176547,71.33085,3,3,3,5
20.0648273,-1.034935545,0.48590659,-0.088186935,38.79880402,50,60,2,30.64019781,19.06734089,38.90741281,72.6681485,65.37607635,62.70335748,4.162880758,24.50769633,0.654827582,2.60862863,17.65871062,320.3638796,168.1245471,159.2485955,-7.458128457,-9.568211208,23.47809711,0,23.48945482,1666.443561,24.78021422,1718.571255,8.694979855,701.5898477,8.335868728,21.69009861,11.72927487,3.651674451,5.486722278,34.00418337,27.71970451,45,50,26.32767189,137.7390539,0.016414633,0.004169912,586.1804858,579.1034637,53.48293105,68.62861427,63.10486688,58.28536688,8.582459904,2.879532262,0.029953663,41.78179258,70.25046532,92.5906576,13.17549388,19.02601741,31.35518939,24.37753209,28.38909224,25.9433911,0.020616996,0.010043484,50,60,0,145.5710282,146.0588788,145.9925231,144.0467287,147.5999994,145.5224296,147.3467289,147.8046728,146.1308408,0,823.25439,817.3088385,822.9083571,835.8375678,815.7988572,803.1213054,815.8617708,818.2211155,820.9894198,0,57.46915931,57.46635565,57.47009391,57.46822475,57.46635558,57.47663587,57.46635562,57.47289757,57.47289757,0,98.58878505,97.93457944,98.71962617,100.0280374,97.90186916,96.36448598,97.96728972,98.19626168,98.29439252,22.05253214,22.06581658,23.63355621,20.52319281,21.82703376,22.75390629,19.33580233,19.82354282,20.37740142,21.67346792,4.563034824,6008.813869,56.66066346,1844.379598,4.566700913,6008.807124,884.0607477,1244,32.87850467,57.68464436,45,55,65,80,1,65.80780536,68.5120287,119.7398809,11.81795862,9404.370327,53.91601106,1445.336209,54.35650289,32.67534637,0.478055227,1358.386654,1401.511774,463.5544827,368.260194,2348.860993,154.5933926,115.209496,229.9502176,44.94716655,-2.524527293,0.022563346,-2.063142928,2.144114138,130.7321407,24.08759508,0.19565053,326.7524702,0.0812619,197.1133765,118.6020786,5,5,5,5,5,5,300,45,15,23.48860997,3.236195988,0.638467023,0,20.66575614,1.663773179,0.002016336,0,0.526376986,65.76872991,24.11152756,250,0,33.47217941,0,3.036686251,2.675746436,2.75358625,72.08353631,2.008395487,3,3,5
17.64942984,0.828395309,0.490970638,-0.106382376,30.42921242,50,60,2,23.59508335,17.96875002,39.03441582,69.67096127,84.79612059,63.27855488,8.129794083,72.28207824,69.21494824,34.75527083,16.41220724,316.6926246,167.0035158,160.9948923,-1.582958296,-2.70465776,19.38185797,0,23.02219497,1519.044583,25.58299433,1545.551566,8.672493346,722.2947322,7.868278232,20.26579939,4.580269606,3.65300474,5.503636748,34.44687683,28.31814936,45,50,26.7154029,136.0367874,0.019931236,0.005900508,630.1619364,626.5952639,48.12596433,64.36270213,62.95136747,53.41605415,8.662293752,4.181673237,0.012425818,38.87683016,78.43764468,96.36705892,13.12622615,19.04215197,32.5274972,25.07533483,36.54125866,17.64918728,0.021968047,0.031771968,50,60,0,159.4264703,160.1186274,159.8617651,157.1833332,162.1852945,160.8372557,161.6627455,162.0794115,160.0705887,0,952.5119964,946.2749969,952.3800025,968.1869992,945.5160062,941.424004,944.1959988,948.6510004,951.9510031,0,58.95000058,58.95392205,58.95686333,58.94705944,58.9539222,58.95588295,58.95490257,58.95784371,58.95784367,0,117.2156863,116.3578431,116.9411765,119.1029412,116.495098,115.9117647,116.254902,116.6323529,117.0784314,21.80500236,22.18754256,23.04357747,20.93315252,21.90858035,22.7890469,19.98687277,20.04701265,20.38047639,21.96637978,4.680984778,6171.570001,50.24233223,2138.362585,4.690401124,6171.573549,1051.509804,1244,48.94117647,59.24717256,45,55,65,80,1,55.97908697,66.01931306,124.6380272,12.67621994,9789.070705,59.45560231,271.9643232,58.64736164,32.66991701,0.486979157,244.902996,252.0968018,465.4065271,373.1785248,2296.038924,159.2608197,115.4583388,229.4470824,49.53732113,-1.174013222,0.242371199,0.20139741,1.874361711,130.8027813,24.18485058,0.240984704,323.3742424,0.12425109,197.1358415,118.1232123,5,5,5,5,5,5,300,45,15,22.96038957,3.566687208,0.639410852,0,20.66520096,1.615210992,0.001987521,0,0.533386097,64.71141415,24.18825464,250,0,35.27312563,0,3.032994761,2.674448967,2.751173952,70.75708232,1.527727786,3,2.999953193,5
